Destination_Port,Flow_Duration,Total_Fwd_Packets,Total_Backward_Packets,Total_Length_of_Fwd_Packets,Total_Length_of_Bwd_Packets,Fwd_Packet_Length_Max,Fwd_Packet_Length_Min,Fwd_Packet_Length_Mean,Fwd_Packet_Length_Std,Bwd_Packet_Length_Max,Bwd_Packet_Length_Min,Bwd_Packet_Length_Mean,Bwd_Packet_Length_Std,Flow_Bytes/s,Flow_Packets/s,Flow_IAT_Mean,Flow_IAT_Std,Flow_IAT_Max,Flow_IAT_Min,Fwd_IAT_Total,Fwd_IAT_Mean,Fwd_IAT_Std,Fwd_IAT_Max,Fwd_IAT_Min,Bwd_IAT_Total,Bwd_IAT_Mean,Bwd_IAT_Std,Bwd_IAT_Max,Bwd_IAT_Min,Fwd_PSH_Flags,Bwd_PSH_Flags,Fwd_URG_Flags,Bwd_URG_Flags,Fwd_Header_Length,Bwd_Header_Length,Fwd_Packets/s,Bwd_Packets/s,Min_Packet_Length,Max_Packet_Length,Packet_Length_Mean,Packet_Length_Std,Packet_Length_Variance,FIN_Flag_Count,SYN_Flag_Count,RST_Flag_Count,PSH_Flag_Count,ACK_Flag_Count,URG_Flag_Count,CWE_Flag_Count,ECE_Flag_Count,Down/Up_Ratio,Average_Packet_Size,Avg_Fwd_Segment_Size,Avg_Bwd_Segment_Size,Fwd_Header_Length.1,Fwd_Avg_Bytes/Bulk,Fwd_Avg_Packets/Bulk,Fwd_Avg_Bulk_Rate,Bwd_Avg_Bytes/Bulk,Bwd_Avg_Packets/Bulk,Bwd_Avg_Bulk_Rate,Subflow_Fwd_Packets,Subflow_Fwd_Bytes,Subflow_Bwd_Packets,Subflow_Bwd_Bytes,Init_Win_bytes_forward,Init_Win_bytes_backward,act_data_pkt_fwd,min_seg_size_forward,Active_Mean,Active_Std,Active_Max,Active_Min,Idle_Mean,Idle_Std,Idle_Max,Idle_Min,Label,ECEFlagCount
80,903317,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,12871.45044,8.856248692,129045.2857,337730.1813,894917,17,7977,3988.5,5616.549163,7960,17,903253,225813.25,446084.4694,894917,144,0,0,0,0,72,112,3.32109326,5.535155433,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,7322816,5,0,30,0,6,6,6,0,0,0,0,0,4.096784625,0.682797437,1830704,3660072.121,7320812,1,7322816,1830704,3660072.121,7320812,1,0,0,0,0,0,0,0,0,0,100,0,0.682797437,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2004,0,2004,2004,7320812,0,7320812,7320812,DDoS,
53,30506,1,1,45,77,45,45,45,0,77,77,77,0,3999.21327,65.56087327,30506,0,30506,30506,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,32,32.78043664,32.78043664,45,77,55.66666667,18.47520861,341.3333333,0,0,0,0,0,0,0,0,1,83.5,45,77,32,0,0,0,0,0,0,1,45,1,77,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,
443,61782983,22,18,1608,6310,263,0,73.09090909,81.71198495,1460,0,350.5555556,489.5695855,128.1582665,0.647427464,1584179.051,9318912.232,58300000,48,61800000,2942046.81,12700000,58300000,52,61700000,3629938.059,14100000,58500000,48,0,0,0,0,452,372,0.356085105,0.291342359,0,1460,193.1219512,354.0883502,125378.5598,0,0,0,1,0,0,0,0,0,197.95,73.09090909,350.5555556,452,0,0,0,0,0,0,22,1608,18,6310,8192,1147,21,20,3377192,0,3377192,3377192,58300000,0,58300000,58300000,BENIGN,
80,40777,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2658.195854,285136.2288,196.1890281,5825.285714,10804.97422,28509,6,11862,5931,7414.721708,11174,688,40771,10192.75,13409.95706,28509,153,0,0,0,0,72,112,73.57088555,122.6181426,0,5840,1291.888889,2240.544155,5020038.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
53083,1805016,5,2,11607,26,11595,0,2321.4,5184.100867,20,6,13,9.899494937,6444.818218,3.878081967,300836,736571.8807,1804357,6,1805016,451254,902068.7086,1804357,6,48,48,0,48,48,0,0,0,0,124,40,2.770058548,1.108023419,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,0,1661.857143,2321.4,13,124,0,0,0,0,0,0,5,11607,2,26,8192,256,3,20,0,0,0,0,0,0,0,0,BENIGN,
53,30776,2,2,70,102,35,35,35,0,51,51,51,0,5588.77047,129.9714063,10258.66667,17724.37887,30725,3,48,48,0,48,48,3,3,0,3,3,0,0,0,0,64,64,64.98570315,64.98570315,35,51,41.4,8.76356092,76.8,0,0,0,0,0,0,0,0,1,51.75,35,51,64,0,0,0,0,0,0,2,70,2,102,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,
14705,10152205,1,6,6,36,6,6,6,0,6,6,6,0,4.1370323,0.689505383,1692034.167,4125761.709,10100000,3,0,0,0,0,0,10100000,2028342,4519857.842,10100000,3,0,0,0,0,20,120,0.098500769,0.591004614,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,38522,0,38522,38522,10100000,0,10100000,10100000,BENIGN,
80,5655947,5,0,30,0,6,6,6,0,0,0,0,0,5.304151542,0.884025257,1413986.75,2826220.301,5653317,184,5655947,1413986.75,2826220.301,5653317,184,0,0,0,0,0,0,0,0,0,100,0,0.884025257,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,2630,0,2630,2630,5653317,0,5653317,5653317,DDoS,
80,9245055,8,5,56,11607,20,0,7,5.656854249,5840,0,2321.4,3173.373883,1261.539277,1.406157129,770421.25,2314451.095,8045168,3,8096229,1156604.143,3037622.613,8045168,3,1149757,287439.25,574046.0328,1148508,3,0,0,0,0,172,112,0.865327464,0.540829665,0,5840,833.5,2103.115592,4423095.192,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,50049,0,50049,50049,8045168,0,8045168,8045168,DDoS,
80,27204,3,5,26,11601,20,0,8.666666667,10.26320288,5840,0,2320.2,2436.833027,427400.3823,294.0744008,3886.285714,6358.708195,13939,47,14468,7234,9770.801502,14143,325,27000,6750,7668.79143,14311,120,0,0,0,0,72,112,110.2779003,183.7965005,0,5840,1291.888889,2110.95076,4456113.111,0,0,0,1,0,0,0,0,1,1453.375,8.666666667,2320.2,72,0,0,0,0,0,0,3,26,5,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,98377791,8,4,56,11601,20,0,7,5.656854249,10135,0,2900.25,4871.82583,118.492191,0.12197875,8943435.545,26300000,87700000,4,98400000,14100000,32700000,87700000,4,36433,12144.33333,19868.7052,35080,195,0,0,0,0,172,92,0.081319167,0.040659583,0,10135,897.1538462,2804.564846,7865583.974,0,0,0,0,1,0,0,0,0,971.9166667,7,2900.25,172,0,0,0,0,0,0,8,56,4,11601,256,229,6,20,3000,0,3000,3000,49200000,54400000,87700000,10700000,DDoS,
80,10768251,4,0,24,0,6,6,6,0,0,0,0,0,2.228774199,0.371462367,3589417,6217048.283,10800000,2,10800000,3589417,6217048.283,10800000,2,0,0,0,0,0,0,0,0,0,80,0,0.371462367,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,5,0,5,5,10800000,0,10800000,10800000,DDoS,
80,1060995,4,0,24,0,6,6,6,0,0,0,0,0,22.62027625,3.770046042,353665,611959.5321,1060295,315,1060995,353665,611959.5321,1060295,315,0,0,0,0,0,0,0,0,0,80,0,3.770046042,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
80,81173381,9,5,62,11607,20,0,6.888888889,5.30199124,10135,0,2321.4,4413.201989,143.754022,0.172470332,6244106.231,21700000,78300000,3,80400000,10000000,27600000,78300000,37,799402,199850.5,399163.7888,798596,3,0,0,0,0,192,112,0.110873785,0.061596547,0,10135,778.3333333,2615.387752,6840253.095,0,0,0,0,1,0,0,0,0,833.9285714,6.888888889,2321.4,192,0,0,0,0,0,0,9,62,5,11607,256,229,7,20,2042166,0,2042166,2042166,78300000,0,78300000,78300000,DDoS,
80,4918686,4,0,24,0,6,6,6,0,0,0,0,0,4.879351924,0.813225321,1639562,2829974.931,4907329,1,4918686,1639562,2829974.931,4907329,1,0,0,0,0,0,0,0,0,0,80,0,0.813225321,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
15282,840116,1,6,6,36,6,6,6,0,6,6,6,0,49.99309619,8.332182699,140019.3333,334370.7438,822490,1,0,0,0,0,0,835131,167026.2,366448.4432,822490,1,0,0,0,0,20,120,1.190311814,7.141870884,6,6,6,0,0,0,0,0,0,1,1,0,0,6,6.857142857,6,6,20,0,0,0,0,0,0,1,6,6,36,229,0,0,20,0,0,0,0,0,0,0,0,BENIGN,
80,90645477,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,128.6660999,0.143415871,7553789.75,24500000,85400000,3,89400000,12800000,32000000,85400000,3,1219662,304915.5,609274.4113,1218827,4,0,0,0,0,172,112,0.08825592,0.05515995,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,4051045,0,4051045,4051045,85400000,0,85400000,85400000,DDoS,
80,9906717,4,0,24,0,6,6,6,0,0,0,0,0,2.422598728,0.403766455,3302239,5718788.383,9905727,3,9906717,3302239,5718788.383,9905727,3,0,0,0,0,0,0,0,0,0,80,0,0.403766455,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,990,0,990,990,9905727,0,9905727,9905727,DDoS,
80,7206593,5,0,30,0,6,6,6,0,0,0,0,0,4.162854764,0.693809127,1801648.25,3602739.169,7205757,150,7206593,1801648.25,3602739.169,7205757,150,0,0,0,0,0,0,0,0,0,100,0,0.693809127,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,836,0,836,836,7205757,0,7205757,7205757,DDoS,
80,77873754,8,6,56,11601,20,0,7,5.656854249,7300,0,1933.5,2720.783986,149.6909986,0.179778157,5990288.769,18500000,66700000,1,77800000,11100000,24900000,66700000,1,42838,8567.6,13774.39112,31969,192,0,0,0,0,172,132,0.102730376,0.077047782,0,7300,777.5333333,1896.917457,3598295.838,0,0,0,0,1,0,0,0,0,833.0714286,7,1933.5,172,0,0,0,0,0,0,8,56,6,11601,256,229,6,20,2009,0,2009,2009,38900000,39300000,66700000,11100000,DDoS,
53,24442,2,2,66,534,33,33,33,0,267,267,267,0,24547.90934,163.6527289,8147.333333,14103.80106,24433,4,4,4,0,4,4,5,5,0,5,5,0,0,0,0,40,64,81.82636445,81.82636445,33,267,126.6,128.1670785,16426.8,0,0,0,0,0,0,0,0,1,158.25,33,267,40,0,0,0,0,0,0,2,66,2,534,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,800446,3,6,26,11601,20,0,8.666666667,10.26320288,7300,0,1933.5,2720.783986,14525.65195,11.24373162,100055.75,273460.6585,776551,59,23173,11586.5,16036.47469,22926,247,800382,160076.4,344762.9963,776551,190,0,0,0,0,72,132,3.74791054,7.49582108,0,7300,1162.7,2258.94725,5102842.678,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
52389,84230384,7,10,11613,68,5840,0,1659,2429.621575,20,0,6.8,5.006662228,138.6791731,0.201827407,5264399,19600000,78800000,1,84200000,14000000,34400000,84200000,2,84200000,9355253.889,26100000,78800000,1,0,0,0,0,152,212,0.083105403,0.118722004,0,5840,649.2777778,1664.45447,2770408.683,0,0,0,0,1,1,0,0,1,687.4705882,1659,6.8,152,0,0,0,0,0,0,7,11613,10,68,229,256,5,20,25955,0,25955,25955,42100000,51800000,78800000,5434672,BENIGN,
80,5801865,4,0,24,0,6,6,6,0,0,0,0,0,4.136600903,0.689433484,1933955,3348838.867,5800861,3,5801865,1933955,3348838.867,5800861,3,0,0,0,0,0,0,0,0,0,80,0,0.689433484,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,1004,0,1004,1004,5800861,0,5800861,5800861,DDoS,
80,11962714,4,0,24,0,6,6,6,0,0,0,0,0,2.006233702,0.334372284,3987571.333,6903209.737,12000000,4,12000000,3987571.333,6903209.737,12000000,4,0,0,0,0,0,0,0,0,0,80,0,0.334372284,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,4003,0,4003,4003,12000000,0,12000000,12000000,DDoS,
80,5351912,4,0,24,0,6,6,6,0,0,0,0,0,4.484378667,0.747396444,1783970.667,3088193.347,5349909,1,5351912,1783970.667,3088193.347,5349909,1,0,0,0,0,0,0,0,0,0,80,0,0.747396444,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,2003,0,2003,2003,5349909,0,5349909,5349909,DDoS,
57021,493800,7,2,11601,26,4380,0,1657.285714,1964.895647,20,6,13,9.899494937,23545.97003,18.22600243,61725,165149.0061,470015,18,493800,82300,190162.3742,470015,110,1100,1100,0,1100,1100,0,0,0,0,164,40,14.17577967,4.050222762,0,4380,1162.7,1791.113375,3208087.122,0,0,0,1,0,0,0,0,0,1291.888889,1657.285714,13,164,0,0,0,0,0,0,7,11601,2,26,8192,256,5,20,0,0,0,0,0,0,0,0,BENIGN,
80,11129701,4,0,24,0,6,6,6,0,0,0,0,0,2.156392162,0.359398694,3709900.333,6424873.326,11100000,4,11100000,3709900.333,6424873.326,11100000,4,0,0,0,0,0,0,0,0,0,80,0,0.359398694,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,996,0,996,996,11100000,0,11100000,11100000,DDoS,
80,5923147,3,1,12,0,6,0,4,3.464101615,0,0,0,0,2.025950057,0.675316686,1974382.333,3340207.2,5830955,57,5923147,2961573.5,4057918.233,5830955,92192,0,0,0,0,0,0,0,0,0,72,32,0.506487514,0.168829171,0,6,2.4,3.286335345,10.8,0,0,0,1,0,0,0,0,0,3,4,0,72,0,0,0,0,0,0,3,12,1,0,8192,29200,2,20,0,0,0,0,0,0,0,0,BENIGN,
80,15477389,6,6,745,232,721,0,124.1666667,292.3972754,208,0,38.66666667,82.99076254,63.12434223,0.775324572,1407035.364,3185235.535,10000000,53,10700000,2134878,4398780.391,10000000,53,15300000,3052981.4,4494165.66,10200000,685,0,0,0,0,140,132,0.387662286,0.387662286,0,721,75.15384615,202.0659324,40830.64103,0,0,0,1,0,0,0,0,1,81.41666667,124.1666667,38.66666667,140,0,0,0,0,0,0,6,745,6,232,29200,126,5,20,462559,0,462559,462559,10000000,0,10000000,10000000,BENIGN,
34465,11145977,1,5,6,30,6,6,6,0,6,6,6,0,3.22986491,0.538310818,2229195.4,4964359.656,11100000,2,0,0,0,0,0,11100000,2785672.75,5549358.111,11100000,2,0,0,0,0,20,100,0.08971847,0.448592349,6,6,6,0,0,0,0,0,0,1,1,0,0,5,7,6,6,20,0,0,0,0,0,0,1,6,5,30,229,0,0,20,36297,0,36297,36297,11100000,0,11100000,11100000,BENIGN,
80,111040,5,0,30,0,6,6,6,0,0,0,0,0,270.1729107,45.02881844,27760,54846.72102,110027,1,111040,27760,54846.72102,110027,1,0,0,0,0,0,0,0,0,0,100,0,45.02881844,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,0,0,0,0,0,0,0,0,DDoS,
53,206,2,2,64,204,32,32,32,0,102,102,102,0,1300970.874,19417.47573,68.66666667,78.0790198,155,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,80,80,9708.737864,9708.737864,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,80,0,0,0,0,0,0,2,64,2,204,-1,-1,1,40,0,0,0,0,0,0,0,0,BENIGN,
80,59558,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,195221.4648,151.1132006,7444.75,17429.53643,50060,46,9138,4569,4877.622577,8018,1120,59452,11890.4,21691.02193,50060,46,0,0,0,0,72,132,50.37106686,100.7421337,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,11481121,4,0,24,0,6,6,6,0,0,0,0,0,2.090388212,0.348398035,3827040.333,6627799.531,11500000,1,11500000,3827040.333,6627799.531,11500000,1,0,0,0,0,0,0,0,0,0,80,0,0.348398035,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,957,0,957,957,11500000,0,11500000,11500000,DDoS,
80,45630,3,5,26,11607,20,0,8.666666667,10.26320288,7215,0,2321.4,3327.769794,254941.9242,175.3232522,6518.571429,16832.91246,44690,4,762,381,263.0437226,567,195,45583,11395.75,22198.71922,44690,4,0,0,0,0,72,112,65.74621959,109.5770327,0,7215,1292.555556,2650.585648,7025604.278,0,0,0,1,0,0,0,0,1,1454.125,8.666666667,2321.4,72,0,0,0,0,0,0,3,26,5,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,1290307,3,4,26,11601,20,0,8.666666667,10.26320288,8760,0,2900.25,4128.319301,9011.033808,5.425065508,215051.1667,521748.6517,1280037,70,10025,5012.5,6851.157603,9857,168,1290223,430074.3333,736105.6906,1280037,175,0,0,0,0,72,92,2.325028075,3.100037433,0,8760,1453.375,3113.952607,9696700.839,0,0,0,1,0,0,0,0,1,1661,8.666666667,2900.25,72,0,0,0,0,0,0,3,26,4,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
49310,82301007,6,9,11607,62,5840,0,1934.5,2375.523332,20,0,6.888888889,5.30199124,141.7844134,0.182257794,5878643.357,21100000,79100000,1,82300000,16500000,36200000,81200000,187,81200000,10100000,27900000,79100000,1,0,0,0,0,132,192,0.072903118,0.109354677,0,5840,729.6875,1676.323028,2810058.896,0,0,0,0,1,1,0,0,1,778.3333333,1934.5,6.888888889,132,0,0,0,0,0,0,6,11607,9,62,229,256,4,20,2085921,0,2085921,2085921,79100000,0,79100000,79100000,BENIGN,
80,479105,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,24268.16669,18.78502625,59888.125,158214.5433,450743,19,28058,14029,18824.59673,27340,718,479074,95814.8,198779.71,450743,44,0,0,0,0,72,132,6.261675416,12.52335083,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
49512,5982015,1,6,1375,30,1375,1375,1375,0,6,0,5,2.449489743,234.8706916,1.170174264,997002.5,2435771.198,5968996,1,0,0,0,0,0,5973997,1194799.4,2668857.35,5968996,1,1,0,0,0,20,132,0.167167752,1.003006512,0,1375,347.5,634.1901472,402197.1429,0,1,0,0,1,1,0,0,6,397.1428571,1375,5,20,0,0,0,0,0,0,1,1375,6,30,229,0,0,20,13019,0,13019,13019,5968996,0,5968996,5968996,BENIGN,
80,72560175,8,5,56,11607,20,0,7,5.656854249,7215,0,2321.4,3327.769794,160.735555,0.179161641,6046681.25,17500000,60800000,1,70800000,10100000,22600000,60800000,1,1748250,437062.5,872608.173,1745974,18,0,0,0,0,172,112,0.110253317,0.068908323,0,7215,833.5,2175.302587,4731941.346,0,0,0,0,1,0,0,0,0,897.6153846,7,2321.4,172,0,0,0,0,0,0,8,56,5,11607,256,229,6,20,3,0,3,3,35400000,35900000,60800000,10000000,DDoS,
53,183,2,2,64,204,32,32,32,0,102,102,102,0,1464480.874,21857.9235,61,64.83826031,131,3,3,3,0,3,3,49,49,0,49,49,0,0,0,0,40,40,10928.96175,10928.96175,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,40,0,0,0,0,0,0,2,64,2,204,-1,-1,1,20,0,0,0,0,0,0,0,0,BENIGN,
80,2958954,4,0,24,0,6,6,6,0,0,0,0,0,8.110974351,1.351829059,986318,1707475.679,2957941,4,2958954,986318,1707475.679,2957941,4,0,0,0,0,0,0,0,0,0,80,0,1.351829059,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.5,6,0,80,0,0,0,0,0,0,4,24,0,0,256,-1,3,20,0,0,0,0,0,0,0,0,DDoS,
80,10149439,4,7,2282,2786,2270,0,570.5,1133.00353,1460,0,398,661.4320323,499.3379437,1.083803745,1014943.9,3156742.893,9999014,1,150425,50141.66667,15912.65862,62646,32230,10100000,1686218.5,4072593.103,9999071,1,0,0,0,0,92,152,0.394110453,0.689693292,0,2270,422.3333333,783.1387121,613306.2424,0,0,0,1,0,0,0,0,1,460.7272727,570.5,398,92,0,0,0,0,0,0,4,2282,7,2786,8192,64,3,20,0,0,0,0,0,0,0,0,BENIGN,
80,483638,3,4,26,11607,20,0,8.666666667,10.26320288,11595,0,2901.75,5795.50069,24053.11411,14.47363524,80606.33333,196880.957,482487,5,1102,551,752.3616152,1083,19,483620,161206.6667,278237.497,482487,5,0,0,0,0,72,92,6.202986531,8.270648708,0,11595,1454.125,4097.537534,16800000,0,0,0,1,0,0,0,0,1,1661.857143,8.666666667,2901.75,72,0,0,0,0,0,0,3,26,4,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,723501,3,6,26,11601,20,0,8.666666667,10.26320288,5840,0,1933.5,2189.772933,16070.46846,12.43951287,90437.625,247414.5128,702509,45,20591,10295.5,14151.32801,20302,289,723454,144690.8,311956.9158,702509,45,0,0,0,0,72,132,4.14650429,8.293008579,0,5840,1162.7,1911.59573,3654198.233,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
22,1417791,39,44,2710,6742,408,0,69.48717949,102.0667665,976,0,153.2272727,312.1874708,6666.708986,58.54177379,17290.13415,107327.7307,966308,0,1417791,37310.28947,165603.0008,1009048,2,451419,10498.11628,22226.02501,90166,0,0,0,0,0,804,904,27.50758045,31.03419333,0,976,112.5238095,239.0867905,57162.4934,0,0,0,1,0,0,0,0,1,113.8795181,69.48717949,153.2272727,804,0,0,0,0,0,0,39,2710,44,6742,8192,245,37,20,0,0,0,0,0,0,0,0,BENIGN,
80,5322860,5,0,30,0,6,6,6,0,0,0,0,0,5.636067828,0.939344638,1330715,2660751.376,5321842,1,5322860,1330715,2660751.376,5321842,1,0,0,0,0,0,0,0,0,0,100,0,0.939344638,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1018,0,1018,1018,5321842,0,5321842,5321842,DDoS,
53,23365,1,1,62,132,62,62,62,0,132,132,132,0,8303.017334,85.59811684,23365,0,23365,23365,0,0,0,0,0,0,0,0,0,0,0,0,0,0,40,32,42.79905842,42.79905842,62,132,85.33333333,40.41451884,1633.333333,0,0,0,0,0,0,0,0,1,128,62,132,40,0,0,0,0,0,0,1,62,1,132,-1,-1,0,40,0,0,0,0,0,0,0,0,BENIGN,
80,77142,3,6,26,11607,20,0,8.666666667,10.26320288,5840,0,1934.5,2538.919278,150799.8237,116.667963,9642.75,26783.90521,75927,3,780,390,547.3006486,777,3,77086,15417.2,33827.94154,75927,15,0,0,0,0,72,132,38.88932099,77.77864198,0,5840,1163.3,2138.329153,4572451.567,0,0,0,1,0,0,0,0,2,1292.555556,8.666666667,1934.5,72,0,0,0,0,0,0,3,26,6,11607,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
80,1833236,3,6,26,11601,20,0,8.666666667,10.26320288,4380,0,1933.5,1757.789948,6342.33672,4.909351551,229154.5,642560.0065,1819368,16,13504,6752,9355.022715,13367,137,1833204,366640.8,812120.2222,1819368,16,0,0,0,0,72,132,1.636450517,3.272901034,0,4380,1162.7,1645.241762,2706820.456,0,0,0,1,0,0,0,0,2,1291.888889,8.666666667,1933.5,72,0,0,0,0,0,0,3,26,6,11601,8192,229,2,20,0,0,0,0,0,0,0,0,DDoS,
53,23568,1,1,56,72,56,56,56,0,72,72,72,0,5431.093007,84.86082824,23568,0,23568,23568,0,0,0,0,0,0,0,0,0,0,0,0,0,0,32,40,42.43041412,42.43041412,56,72,61.33333333,9.237604307,85.33333333,0,0,0,0,0,0,0,0,1,92,56,72,32,0,0,0,0,0,0,1,56,1,72,-1,-1,0,32,0,0,0,0,0,0,0,0,BENIGN,
80,8971775,5,0,30,0,6,6,6,0,0,0,0,0,3.343819924,0.557303321,2242943.75,4484562.191,8969787,3,8971775,2242943.75,4484562.191,8969787,3,0,0,0,0,0,0,0,0,0,100,0,0.557303321,0,6,6,6,0,0,0,0,0,0,1,0,0,0,0,7.2,6,0,100,0,0,0,0,0,0,5,30,0,0,256,-1,4,20,1988,0,1988,1988,8969787,0,8969787,8969787,DDoS,
28611,7575718,1,5,1375,24,1375,1375,1375,0,6,0,4.8,2.683281573,184.6689647,0.792004137,1515143.6,3366785.086,7537814,3,0,0,0,0,0,7564817,1891204.25,3764418.282,7537814,3,1,0,0,0,20,112,0.13200069,0.660003448,0,1375,396.2857143,668.5927296,447016.2381,0,1,0,0,1,1,0,0,5,462.3333333,1375,4.8,20,0,0,0,0,0,0,1,1375,5,24,229,0,0,20,37904,0,37904,37904,7537814,0,7537814,7537814,BENIGN,
80,82248788,8,6,56,11607,20,0,7,5.656854249,5840,0,1934.5,2538.919278,141.8014816,0.170215274,6326829.846,21600000,78300000,3,81600000,11700000,29400000,78300000,3,673183,134636.6,300353.7772,671925,3,0,0,0,0,172,132,0.097265871,0.072949403,0,5840,777.9333333,1804.898987,3257660.352,0,0,0,0,1,0,0,0,0,833.5,7,1934.5,172,0,0,0,0,0,0,8,56,6,11607,256,229,6,20,3323890,0,3323890,3323890,78300000,0,78300000,78300000,DDoS,
53,218,2,2,64,204,32,32,32,0,102,102,102,0,1229357.798,18348.62385,72.66666667,84.73684755,167,3,3,3,0,3,3,48,48,0,48,48,0,0,0,0,64,64,9174.311927,9174.311927,32,102,60,38.34057903,1470,0,0,0,0,0,0,0,0,1,75,32,102,64,0,0,0,0,0,0,2,64,2,204,-1,-1,1,32,0,0,0,0,0,0,0,0,BENIGN,
